bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,date_year,date_month,date_quarter,date_day,price,id,Predicted
3,1.0,1050,6874,1.0,0,0,3,6,1050,0,1954,0,98133,47.762,-122.355,1500,8954,2014,5,2,6,250000.0,7282900025,738079.9
3,1.75,1710,7320,1.0,0,0,3,7,1710,0,1948,0,98155,47.7512,-122.281,2260,8839,2014,5,2,2,463000.0,7739100015,471215.56
3,2.5,1640,1269,3.0,0,0,3,8,1640,0,2009,0,98112,47.6197,-122.3,1590,1231,2014,6,2,23,579000.0,9828702251,375357.88
2,1.75,1320,2609,1.0,0,0,4,7,920,400,1938,0,98117,47.6878,-122.366,1200,4220,2014,12,4,9,422000.0,2919701105,589048.0
4,3.5,3080,4945,2.0,0,0,3,9,2010,1070,2014,0,98126,47.5662,-122.379,1220,4945,2015,2,1,9,866500.0,952003585,567507.1
3,1.25,2350,6200,1.0,0,0,4,7,1320,1030,1966,0,98007,47.5979,-122.135,2140,9543,2014,12,4,18,360000.0,793200100,508429.4
3,1.75,1030,4800,1.0,0,0,3,6,930,100,1927,0,98126,47.566,-122.373,1540,4800,2015,4,2,8,277284.0,9297301015,230557.81
2,1.0,1020,4002,1.0,0,0,5,7,1020,0,1953,0,98116,47.5828,-122.395,1780,5000,2015,4,2,13,460000.0,585000008,284242.56
2,2.0,1360,3300,2.0,0,0,3,6,1360,0,2004,0,98038,47.3489,-122.022,1310,3300,2014,8,3,28,222000.0,2781250750,547036.25
3,1.75,1490,9493,1.0,0,0,4,8,1490,0,1976,0,98058,47.4514,-122.134,2440,9600,2015,1,1,21,312500.0,2473372250,409944.75
4,2.5,2530,6500,1.5,0,0,3,8,1720,810,1975,0,98115,47.6737,-122.284,2150,5280,2014,7,3,14,650000.0,7974700112,420009.53
3,3.25,1490,902,3.0,0,0,3,8,1220,270,2001,0,98102,47.6357,-122.324,1550,1092,2014,12,4,3,500000.0,3383900057,512296.38
3,2.5,1710,1296,3.0,0,0,3,8,1510,200,2004,0,98103,47.6963,-122.342,1610,1282,2014,9,3,12,416000.0,3126049436,299123.7
2,1.0,1140,5400,1.0,0,0,5,7,1140,0,1908,0,98112,47.6205,-122.294,1520,4800,2014,5,2,5,549000.0,9828700900,293660.94
5,2.0,3930,10150,1.5,0,0,4,8,3070,860,1968,0,98008,47.6317,-122.114,2200,8190,2014,8,3,25,589000.0,686400930,509594.6
3,2.5,2260,5500,1.5,0,0,3,7,1280,980,1910,0,98117,47.681,-122.388,1790,5355,2014,12,4,16,405000.0,1254200015,264148.34
3,2.5,2260,5500,1.5,0,0,3,7,1280,980,1910,0,98117,47.681,-122.388,1790,5355,2014,12,4,16,405000.0,1254200015,222010.27
3,2.5,2260,5500,1.5,0,0,3,7,1280,980,1910,0,98117,47.681,-122.388,1790,5355,2015,4,2,8,625000.0,1254200015,264148.34
3,2.5,2260,5500,1.5,0,0,3,7,1280,980,1910,0,98117,47.681,-122.388,1790,5355,2015,4,2,8,625000.0,1254200015,222010.27
3,1.0,1130,7014,1.0,0,0,3,7,1130,0,1954,0,98168,47.4743,-122.274,1440,9350,2014,11,4,13,205000.0,1523049209,504547.12
3,1.0,960,7500,1.0,0,0,3,6,960,0,1953,0,98178,47.4966,-122.255,1250,6000,2014,10,4,20,200000.0,399000195,391823.16
5,3.0,2140,5937,1.0,0,0,3,7,1280,860,1978,0,98118,47.5459,-122.27,1820,6710,2014,12,4,9,367777.0,1105000011,529792.44
3,2.75,2520,5401,1.0,0,0,4,7,1360,1160,1946,0,98119,47.6452,-122.373,1800,5036,2014,5,2,7,750000.0,5113400535,268510.8
2,1.0,740,5000,1.0,0,0,4,6,740,0,1926,0,98118,47.5298,-122.273,1170,4968,2014,12,4,18,255000.0,5621100115,557984.1
3,2.25,1640,5880,1.0,0,0,3,7,1240,400,1977,0,98106,47.5323,-122.351,1200,4760,2015,5,2,13,415000.0,2112700600,268495.6
3,2.5,1440,7320,1.0,0,0,5,7,1440,0,1954,0,98125,47.7179,-122.316,1160,6941,2014,7,3,14,430000.0,9259900025,748826.6
3,2.0,2390,8025,2.0,0,0,5,7,2390,0,1921,0,98105,47.6707,-122.288,1920,5350,2014,11,4,18,810000.0,8819901030,304888.3
3,1.75,1630,15600,1.0,0,0,3,7,1630,0,1958,0,98033,47.68,-122.165,1830,10850,2014,7,3,25,522000.0,8635700025,396961.0
4,2.75,2500,5257,2.0,0,0,3,8,2500,0,1966,0,98118,47.5293,-122.287,1660,5970,2014,5,2,19,411000.0,7243500025,539340.3
4,2.5,2080,9846,1.0,0,0,3,7,1240,840,1984,0,98001,47.3338,-122.268,1890,7977,2015,3,1,6,286950.0,3329510850,608072.0
3,1.5,1290,1286,3.0,0,0,3,7,1290,0,2000,0,98103,47.6617,-122.349,1720,1286,2014,6,2,10,440000.0,9521100855,237617.19
3,1.0,1700,8645,1.0,0,0,3,6,1700,0,1955,0,98146,47.4899,-122.337,1500,7980,2014,5,2,23,149000.0,723049156,284739.38
3,1.0,1700,8645,1.0,0,0,3,6,1700,0,1955,0,98146,47.4899,-122.337,1500,7980,2014,5,2,23,149000.0,723049156,233427.73
3,1.0,1700,8645,1.0,0,0,3,6,1700,0,1955,0,98146,47.4899,-122.337,1500,7980,2014,11,4,12,284700.0,723049156,284739.38
3,1.0,1700,8645,1.0,0,0,3,6,1700,0,1955,0,98146,47.4899,-122.337,1500,7980,2014,11,4,12,284700.0,723049156,233427.73
3,1.5,1180,8545,1.0,0,0,3,8,1180,0,1952,0,98004,47.624,-122.2,1660,9000,2014,9,3,16,816000.0,8562400025,522260.9
4,1.75,1520,15398,1.0,0,0,4,7,1370,150,1960,0,98027,47.5265,-122.05,1840,12500,2014,11,4,21,533250.0,5706201140,347687.56
3,2.75,2390,9313,1.0,0,0,5,8,1390,1000,1942,0,98133,47.7209,-122.331,2390,12712,2014,6,2,3,689800.0,3034200198,234051.4
3,2.5,2190,8528,1.0,0,0,3,8,1760,430,1991,0,98033,47.6943,-122.209,2060,9811,2015,5,2,6,702000.0,1245500099,254331.52
3,1.0,1350,8700,1.5,0,0,3,6,1350,0,1942,0,98188,47.4497,-122.289,1300,8700,2014,7,3,8,160000.0,4435000705,467485.03
3,1.0,1350,8700,1.5,0,0,3,6,1350,0,1942,0,98188,47.4497,-122.289,1300,8700,2014,7,3,8,160000.0,4435000705,416788.75
3,1.0,1350,8700,1.5,0,0,3,6,1350,0,1942,0,98188,47.4497,-122.289,1300,8700,2015,3,1,9,255500.0,4435000705,467485.03
3,1.0,1350,8700,1.5,0,0,3,6,1350,0,1942,0,98188,47.4497,-122.289,1300,8700,2015,3,1,9,255500.0,4435000705,416788.75
2,1.0,790,7450,1.0,0,0,4,6,790,0,1944,0,98058,47.4743,-122.17,800,7450,2014,7,3,31,169500.0,5126900405,359264.16
4,2.25,2130,9000,2.0,0,0,4,8,2130,0,1965,0,98006,47.5716,-122.159,2110,10431,2014,9,3,15,586000.0,5603800110,225952.55
3,2.0,3200,18184,1.0,0,0,5,8,2000,1200,1977,0,98005,47.6034,-122.172,1670,7416,2014,12,4,8,851500.0,3260200110,530189.9
2,1.5,1159,4800,1.0,0,0,3,7,1159,0,1948,0,98199,47.6592,-122.399,1640,4800,2014,5,2,14,582500.0,4235401055,235698.53
3,1.0,1000,9295,1.0,0,0,3,7,1000,0,1955,0,98146,47.484,-122.346,1320,13500,2015,1,1,28,225000.0,1823049144,332766.6
3,3.25,2260,3727,2.0,0,0,3,8,1880,380,2003,0,98119,47.6422,-122.361,1600,4800,2014,12,4,31,795000.0,7012200215,291301.16
2,1.5,1450,6258,1.0,0,0,4,8,1450,0,1983,0,98198,47.3785,-122.322,1460,5375,2014,11,4,13,245000.0,3530540090,285529.22
5,3.0,2500,5750,1.0,0,0,3,8,1430,1070,1999,0,98126,47.551,-122.369,1980,7130,2014,12,4,5,430000.0,9284802215,311617.06
3,1.5,2210,6300,1.5,0,0,5,8,2210,0,1916,0,98144,47.5892,-122.29,2700,6300,2014,6,2,11,799000.0,1250202430,421187.53
5,2.75,3020,9187,2.0,0,0,3,9,3020,0,2007,0,98033,47.6806,-122.167,2250,9675,2015,4,2,17,880000.0,1241900028,212250.16
3,2.5,1820,4910,2.0,0,0,3,8,1820,0,1993,0,98029,47.5703,-121.996,2090,6668,2014,6,2,4,532000.0,3905081500,370708.84
4,2.75,2500,10330,1.0,0,0,4,8,1380,1120,1978,0,98155,47.7743,-122.286,2270,10430,2014,8,3,5,525000.0,5611000090,577919.94
2,1.5,1090,4000,1.0,0,0,3,8,970,120,1951,0,98116,47.5798,-122.393,1700,4000,2014,6,2,16,460000.0,9276200850,357040.53
4,2.25,1330,8400,1.5,0,0,3,8,1330,0,1962,0,98005,47.6078,-122.169,2270,10146,2014,6,2,5,540000.0,2785000110,260784.77
2,1.0,890,4590,1.0,0,0,3,7,890,0,1923,0,98117,47.6901,-122.362,1310,4590,2014,6,2,6,475000.0,2919702655,273090.44
4,2.0,2610,14321,1.5,0,0,4,6,1690,920,1940,0,98188,47.4672,-122.296,1630,8599,2014,10,4,17,294950.0,3923400123,583141.3
3,1.75,1290,8688,1.0,0,0,4,7,1290,0,1980,0,98042,47.3655,-122.08,1750,9090,2015,4,2,30,214946.0,2916600110,576666.94
2,2.5,2680,7392,1.0,0,0,3,9,2680,0,2004,0,98053,47.717,-122.026,2315,7045,2014,5,2,4,775000.0,8682250090,279178.75
3,1.75,1200,8631,1.0,0,0,3,7,1200,0,1959,0,98198,47.3864,-122.308,1564,8115,2015,2,1,3,205000.0,6929602605,234094.48
4,1.75,1640,13566,1.0,0,0,4,7,1120,520,1977,0,98072,47.7423,-122.099,1470,13530,2015,2,1,6,414250.0,1775800740,336155.22
4,2.75,1920,4400,1.0,0,0,4,6,960,960,1906,0,98106,47.5532,-122.365,1040,4400,2015,2,1,2,399950.0,1773101340,234285.42
3,2.25,1840,7326,1.0,0,0,5,7,1370,470,1979,0,98031,47.3958,-122.168,2050,7475,2014,10,4,14,319990.0,5561710110,359524.2
3,1.5,1310,9471,1.0,0,0,4,8,1310,0,1970,0,98052,47.6644,-122.148,2100,9449,2015,1,1,9,524000.0,1115800110,421548.03
2,1.0,1050,6317,1.5,0,0,4,7,1050,0,1913,0,98019,47.7364,-121.981,1600,9616,2015,1,1,8,349950.0,2131701240,398466.38
4,2.5,2570,4480,1.5,0,0,4,8,1580,990,1927,0,98105,47.6701,-122.291,2070,4480,2014,10,4,31,889000.0,8827901450,236921.69
3,1.0,930,5160,1.5,0,0,5,6,930,0,1919,0,98106,47.5256,-122.357,1060,5160,2014,7,3,7,300000.0,4302200336,417901.1
2,2.5,1270,1242,3.0,0,0,3,7,1270,0,2008,0,98117,47.701,-122.362,1280,1199,2015,2,1,3,348000.0,534000112,428650.3
2,1.0,820,10450,1.0,0,0,4,7,820,0,1965,0,98055,47.4261,-122.199,1240,11200,2014,6,2,12,173000.0,522059013,411294.5
3,2.0,2220,5000,1.0,0,0,4,7,1110,1110,1966,0,98116,47.5807,-122.394,1450,5000,2015,2,1,13,576750.0,9276201140,477870.1
3,3.5,1540,1427,2.0,0,0,3,7,1360,180,2007,0,98109,47.542,-122.322,1220,4000,2014,10,4,15,216650.0,2734100734,466147.06
4,2.75,2750,15450,1.0,0,0,3,8,1800,950,1978,0,98155,47.7749,-122.283,2750,10620,2015,4,2,13,615000.0,4022900077,298927.2
3,2.0,1430,9250,1.0,0,0,4,8,990,440,1983,0,98052,47.6952,-122.096,1830,8003,2015,4,2,1,510000.0,2193310300,432364.5
4,2.5,3010,5701,2.0,0,0,3,8,3010,0,2003,0,98042,47.3492,-122.152,3010,5772,2014,8,3,1,359950.0,7885800900,304936.28
3,1.5,1530,7500,1.5,0,0,3,7,1530,0,1986,0,98038,47.3639,-122.055,2080,11250,2014,10,4,3,265000.0,1545800090,450031.22
3,1.0,1240,4842,1.0,0,0,4,6,1240,0,1916,0,98118,47.5166,-122.269,1540,5110,2014,5,2,21,210000.0,7131300025,443216.1
3,2.25,1630,9145,1.0,0,0,3,7,1630,0,1960,0,98146,47.5,-122.347,1630,9206,2014,7,3,24,203000.0,723049476,434566.38
3,3.25,2200,7440,2.0,0,0,4,7,1710,490,1947,0,98118,47.5409,-122.268,1260,6765,2015,3,1,23,525000.0,9830200475,333635.7
3,1.75,1620,7500,1.0,0,0,3,7,1220,400,1981,0,98059,47.4815,-122.162,1470,7938,2015,3,1,9,347500.0,2525000690,176431.97
3,1.75,1480,2185,2.5,0,0,3,9,1480,0,2005,0,98034,47.6945,-122.17,1480,2441,2014,5,2,5,620000.0,1891100090,312038.22
4,2.5,2250,10696,2.0,0,0,3,8,2250,0,1996,0,98006,47.5715,-122.128,2340,13286,2015,4,2,22,645000.0,3447000100,370015.88
3,2.0,1400,6380,1.0,0,0,4,7,700,700,1924,0,98125,47.7015,-122.316,1690,5800,2015,5,2,1,432000.0,5101406489,322756.7
4,1.75,2400,10050,1.0,0,0,5,8,2400,0,1957,0,98008,47.6339,-122.124,1680,10050,2015,1,1,13,635000.0,7752000090,243961.3
3,1.5,2050,6384,1.0,0,0,3,7,1350,700,1958,0,98126,47.5325,-122.378,1590,7214,2014,8,3,19,442000.0,293000165,319393.56
5,1.75,2320,7700,1.0,0,0,5,7,1290,1030,1962,0,98001,47.3426,-122.285,1740,7210,2014,9,3,25,250000.0,1311000600,638179.1
3,1.0,1260,7500,1.0,0,0,3,6,1260,0,1954,0,98198,47.4191,-122.33,1260,7500,2014,10,4,27,120000.0,7893203565,504634.9
4,2.5,1930,8458,2.0,0,0,3,7,1930,0,1993,0,98038,47.3645,-122.039,1670,9485,2014,9,3,23,325000.0,9406550100,365966.88
4,1.75,1200,7680,1.0,0,0,3,7,1200,0,1968,0,98092,47.3138,-122.192,1490,7800,2014,6,2,12,210000.0,3327000090,411771.28
3,1.75,1810,10800,1.0,0,0,5,8,1210,600,1968,0,98056,47.5236,-122.184,1800,10800,2014,10,4,29,387000.0,1066600025,454703.72
3,1.0,1380,7015,1.5,0,0,4,7,1380,0,1925,0,98117,47.6987,-122.36,1160,6700,2014,9,3,18,408000.0,3626039228,599519.06
3,1.0,1470,6500,1.0,0,0,4,7,1470,0,1953,0,98166,47.473,-122.362,1470,9300,2014,7,3,10,410000.0,7635801032,483231.62
3,1.0,1010,7920,1.0,0,0,3,6,1010,0,1925,0,98126,47.5249,-122.37,1520,7560,2014,12,4,16,216000.0,4364700600,617942.0
3,1.0,1010,7920,1.0,0,0,3,6,1010,0,1925,0,98126,47.5249,-122.37,1520,7560,2014,12,4,16,216000.0,4364700600,463307.25
3,1.0,1010,7920,1.0,0,0,3,6,1010,0,1925,0,98126,47.5249,-122.37,1520,7560,2015,3,1,30,390000.0,4364700600,617942.0
3,1.0,1010,7920,1.0,0,0,3,6,1010,0,1925,0,98126,47.5249,-122.37,1520,7560,2015,3,1,30,390000.0,4364700600,463307.25
3,1.5,1340,11744,1.0,0,0,2,7,1340,0,1950,0,98146,47.4947,-122.36,2020,13673,2014,12,4,11,357000.0,7774200236,185317.73
3,1.0,970,7275,1.0,0,0,4,7,970,0,1970,0,98031,47.4006,-122.188,1750,7200,2014,5,2,19,215000.0,8025700590,517088.1
3,2.75,1670,1350,3.0,0,0,3,9,1350,320,2014,0,98116,47.5763,-122.408,1520,4800,2014,12,4,9,589950.0,2997800076,652096.56
4,2.5,3052,12145,2.0,0,0,3,8,3052,0,2004,0,98003,47.2598,-122.304,2767,8604,2015,1,1,19,425000.0,5409800110,780981.44
3,2.5,2620,14248,2.0,0,0,4,8,1830,790,1977,0,98004,47.6281,-122.194,2620,12343,2014,9,3,12,680000.0,7963900100,550859.56
2,1.0,1100,3975,1.0,0,0,3,7,900,200,1950,0,98105,47.6701,-122.286,1110,4280,2015,5,2,8,395000.0,8819900449,376787.84
3,1.75,1680,8629,1.0,0,0,3,8,1200,480,1977,0,98198,47.3662,-122.319,1990,8400,2014,10,4,2,308000.0,6385100100,296263.6
2,1.0,1040,6900,1.0,0,0,4,7,1040,0,1915,0,98136,47.5411,-122.391,1620,6280,2015,4,2,21,418000.0,3522900061,367459.66
5,1.5,1750,9780,1.5,0,0,4,7,1750,0,1961,0,98028,47.7755,-122.235,1750,10295,2014,10,4,7,385000.0,2570500090,674022.56
3,2.5,1639,2710,2.0,0,0,3,8,1479,160,2003,0,98144,47.5924,-122.294,1580,1733,2014,8,3,21,450000.0,567000268,494334.9
4,2.25,2100,9984,1.0,0,0,4,7,1290,810,1973,0,98028,47.7365,-122.242,1930,10511,2014,6,2,25,418800.0,3649100315,315023.94
2,1.0,880,1753,2.0,0,0,4,7,880,0,1945,0,98199,47.6475,-122.397,1010,1748,2014,10,4,8,330000.0,6821102352,261199.73
3,1.75,1940,8376,1.0,0,0,4,8,1290,650,1963,0,98006,47.5586,-122.173,2400,8674,2015,4,2,16,550000.0,6072300110,254208.5
4,2.5,2490,11650,1.0,0,0,3,7,1390,1100,1990,0,98148,47.4416,-122.332,2010,10495,2014,10,4,30,270000.0,3223049131,552305.94
3,2.25,2180,6850,1.0,0,0,3,7,1750,430,1973,0,98034,47.7246,-122.217,1740,7016,2014,7,3,25,455000.0,5422500110,352575.66
2,1.0,840,9000,1.0,0,0,5,6,840,0,1951,0,98168,47.5033,-122.329,1350,10400,2015,4,2,6,220000.0,795000820,495945.12
3,2.0,2370,12196,2.0,0,0,4,7,2370,0,1970,0,98033,47.6734,-122.176,1380,12196,2014,8,3,13,490000.0,925059113,581164.75
4,2.25,2270,9100,2.0,0,0,3,7,2270,0,1978,0,98034,47.7242,-122.17,1710,7910,2015,4,2,21,420000.0,3275000090,676011.3
4,2.5,2720,7043,2.0,0,0,3,9,2720,0,2003,0,98092,47.3315,-122.169,2640,6958,2014,12,4,8,408500.0,8946700100,442553.3
3,1.5,1140,4800,1.5,0,0,3,7,1140,0,1915,0,98109,47.6368,-122.354,1260,4800,2015,3,1,27,716000.0,809002485,587527.25
3,1.5,1240,9196,1.0,0,0,3,8,1240,0,1968,0,98072,47.7562,-122.094,1690,10800,2015,1,1,13,357823.0,1775950100,246377.66
3,2.25,1670,9500,1.0,0,0,3,7,1170,500,1977,0,98125,47.7253,-122.309,1470,9500,2014,8,3,5,425000.0,1133000542,230224.75
4,1.75,2220,6731,1.0,0,0,4,7,1110,1110,1953,0,98116,47.5691,-122.391,1600,6350,2015,4,2,16,711777.0,7905200315,506635.25
3,1.0,980,9903,1.0,0,0,4,7,980,0,1966,0,98028,47.7746,-122.239,1830,9903,2014,12,4,1,335000.0,3949600090,292448.56
4,1.5,1890,6938,1.5,0,0,3,8,1890,0,1919,0,98116,47.5896,-122.389,1700,6250,2014,6,2,16,825000.0,9274201730,271205.1
2,1.0,1100,6000,1.5,0,0,4,6,1100,0,1900,0,98108,47.5275,-122.323,1280,6000,2015,5,2,1,210000.0,7883604065,269038.8
2,2.0,1370,4866,1.0,0,0,3,8,1370,0,2005,0,98053,47.704,-122.012,1365,4784,2014,8,3,1,431500.0,8682280490,514274.03
3,1.5,1480,13457,1.0,0,0,3,7,1480,0,1959,0,98007,47.5914,-122.136,2100,10517,2014,9,3,3,475000.0,224059111,311628.75
3,2.5,1530,2978,1.0,0,0,3,7,1210,320,1997,0,98117,47.6796,-122.39,1640,5100,2014,7,3,16,635000.0,1254200615,439223.9
3,2.25,1590,7267,1.0,0,0,4,7,1100,490,1976,0,98133,47.7457,-122.332,2060,8336,2014,8,3,1,405000.0,1755700090,383828.22
3,1.0,1520,8600,1.0,0,0,3,6,1040,480,1951,0,98168,47.5134,-122.335,1320,8600,2014,7,3,21,210000.0,2414600195,574621.1
4,2.5,2350,4675,2.0,0,0,3,9,2150,200,1923,0,98112,47.6344,-122.305,2240,3848,2015,5,2,4,880000.0,3592500985,197636.12
4,2.0,1370,8837,1.5,0,0,3,7,1370,0,1955,0,98188,47.4386,-122.285,1360,9000,2014,10,4,24,239000.0,1003600056,655584.1
4,2.25,1500,5393,2.0,0,0,3,7,1500,0,1999,0,98001,47.3378,-122.262,1500,5952,2014,7,3,22,215000.0,304100090,231854.44
3,1.5,1800,8303,1.0,0,0,3,7,1200,600,1957,0,98133,47.7693,-122.357,1800,8171,2014,7,3,30,442500.0,7507500015,362238.28
2,1.0,830,6030,1.0,0,0,4,6,830,0,1925,0,98103,47.6994,-122.347,1280,6030,2014,12,4,17,425000.0,263000164,252595.1
3,1.75,1540,9450,1.0,0,0,4,6,1040,500,1919,0,98103,47.6985,-122.348,1200,5400,2014,9,3,4,433500.0,263000291,702998.7
3,2.25,1610,8296,2.0,0,0,3,8,1610,0,1978,0,98115,47.7,-122.297,1610,8288,2014,8,3,4,450000.0,1566100625,677430.94
3,2.25,1990,10260,2.0,0,0,4,8,1990,0,1987,0,98052,47.6801,-122.115,1990,10260,2014,5,2,20,675000.0,8861500015,454345.53
3,2.5,2070,4132,2.0,0,0,3,8,2070,0,1999,0,98074,47.6036,-122.015,1530,5606,2014,6,2,24,535000.0,8961990090,199443.08
3,1.75,1760,12874,1.0,0,0,4,7,1230,530,1967,0,98005,47.5906,-122.167,1950,10240,2014,6,2,13,577000.0,3584900090,581986.5
3,1.75,1740,8528,1.0,0,0,4,7,1290,450,1939,0,98125,47.7097,-122.303,1610,8528,2014,12,4,17,480000.0,8902000407,652944.6
3,1.5,1950,4473,1.0,0,0,4,6,1530,420,1914,0,98034,47.7094,-122.228,2670,14256,2015,1,1,12,400000.0,3026059014,633073.94
3,1.0,1280,8184,1.5,0,0,4,6,1280,0,1947,0,98155,47.7467,-122.319,1120,8184,2014,6,2,13,304000.0,7304300906,688384.56
3,1.75,1460,7203,1.0,0,0,3,7,1460,0,1990,0,98056,47.5049,-122.189,1570,7203,2015,3,1,25,355000.0,8155820110,320248.94
3,1.75,1400,7300,2.0,0,0,3,6,1400,0,1948,0,98178,47.4999,-122.268,1440,10825,2014,8,3,21,210000.0,3348401584,371900.4
3,2.5,2100,7587,2.0,0,0,3,9,2100,0,1990,0,98023,47.3072,-122.391,2330,8119,2015,2,1,26,317000.0,8029500100,243763.6
3,1.0,1000,9150,1.0,0,0,3,7,1000,0,1969,0,98059,47.4829,-122.124,1490,10647,2014,6,2,16,265000.0,1457500026,486674.72
2,1.5,1660,4000,1.0,0,0,3,7,1000,660,1950,0,98115,47.6832,-122.304,1570,5500,2014,9,3,24,410000.0,7173700524,245920.7
4,3.0,2160,4400,1.0,0,0,5,7,1320,840,1921,0,98122,47.6163,-122.293,1430,4400,2014,9,3,5,665000.0,9828202215,273808.94
4,2.5,2420,7744,2.0,0,0,3,9,2420,0,1994,0,98056,47.534,-122.18,2820,11129,2015,4,2,14,600000.0,4113800300,255380.4
4,1.75,1920,3844,1.0,0,0,3,7,1170,750,1967,0,98133,47.7041,-122.353,1480,3844,2015,5,2,4,502000.0,6145600855,281741.88
4,2.5,2310,8030,2.0,0,0,3,7,2310,0,1978,0,98019,47.7433,-121.982,1780,8041,2014,6,2,4,364950.0,2130702350,263382.3
5,2.5,2340,13713,1.0,0,0,2,8,1670,670,1967,0,98003,47.3307,-122.324,2080,11000,2014,7,3,8,235500.0,5152600090,412248.06
2,3.0,1410,1240,2.0,0,0,3,8,1140,270,2006,0,98136,47.5221,-122.39,1410,1273,2014,5,2,5,405000.0,2488200459,340934.12
2,1.0,730,6728,1.0,0,0,3,6,730,0,1953,0,98148,47.4275,-122.324,1170,7034,2015,4,2,20,122000.0,4438000165,755752.25
4,2.25,2330,11400,1.0,0,0,4,8,2330,0,1974,0,98058,47.4495,-122.148,2640,10200,2014,8,3,27,375000.0,2473002100,382096.72
4,2.25,2460,11250,1.0,0,0,4,8,2460,0,1959,0,98002,47.3182,-122.212,1630,10216,2014,6,2,25,276000.0,4399200245,292148.97
3,2.5,1450,4106,2.0,0,0,3,7,1450,0,2011,0,98038,47.3655,-122.019,2000,4000,2014,11,4,21,279000.0,9542830600,197794.92
3,1.75,1340,3900,2.0,0,0,5,7,1340,0,1900,0,98107,47.6711,-122.379,1470,1611,2015,2,1,23,635000.0,2767604580,556505.9
3,2.5,2730,7372,2.0,0,0,3,9,2730,0,1998,0,98023,47.2831,-122.346,2710,8343,2015,2,1,20,350000.0,662310900,277348.12
3,1.0,1140,7560,1.0,0,0,4,6,1140,0,1958,0,98058,47.4624,-122.185,1300,7560,2014,9,3,24,218000.0,1432600100,682765.56
3,1.0,940,10368,1.0,0,0,3,7,940,0,1965,0,98052,47.6608,-122.133,2090,9620,2014,6,2,11,354000.0,9435300051,252232.7
3,1.75,1770,10513,1.0,0,0,4,7,1400,370,1982,0,98028,47.7726,-122.266,2070,9968,2015,5,2,7,415000.0,6179900090,244206.78
3,2.5,1980,1873,2.0,0,0,3,7,1470,510,1996,0,98107,47.6659,-122.369,1500,1873,2015,5,2,6,580000.0,2768301217,322523.6
4,2.5,2810,10613,2.0,0,0,3,9,2810,0,1989,0,98006,47.5424,-122.141,2800,9933,2014,6,2,22,810000.0,2597520090,523409.12
4,1.5,2290,8773,1.0,0,0,4,7,1330,960,1947,0,98133,47.7173,-122.33,1740,7058,2015,2,1,20,425000.0,8631600025,634558.6
3,1.75,1350,7588,1.0,0,0,3,7,1350,0,1993,0,98010,47.3123,-122.023,1470,7341,2014,12,4,26,241250.0,8100000110,205339.47
2,1.75,1000,3554,1.0,0,0,4,8,1000,0,1975,0,98198,47.3811,-122.32,1150,4000,2014,7,3,26,210000.0,3530450100,537566.3
3,2.25,1670,7150,2.0,0,0,4,7,1670,0,1990,0,98042,47.3603,-122.088,1570,7040,2014,7,3,23,282500.0,4178500100,220224.9
3,1.75,1770,8235,1.0,0,0,3,7,1030,740,1960,0,98148,47.4323,-122.328,1560,8918,2014,6,2,16,295000.0,6121000090,332693.47
2,1.0,820,5100,1.0,0,0,4,6,820,0,1954,0,98056,47.5175,-122.205,2270,5100,2014,8,3,26,235000.0,3342100785,239189.1
2,2.0,1870,4950,1.0,0,0,3,8,1870,0,2006,0,98053,47.7195,-122.022,1670,4800,2014,5,2,8,559950.0,8682291720,389987.78
4,2.0,1840,5419,1.0,0,0,4,7,920,920,1942,0,98199,47.6483,-122.404,1800,5419,2014,7,3,10,639000.0,5041300100,557034.1
3,1.0,1590,8470,1.0,0,0,4,7,1140,450,1967,0,98058,47.4473,-122.159,1570,9375,2015,4,2,28,314950.0,2473101140,390540.03
3,1.0,1640,6180,1.0,0,0,4,7,1640,0,1946,0,98118,47.5682,-122.284,1540,6180,2015,3,1,24,525000.0,8121100600,583968.5
3,1.75,2160,6272,1.0,0,0,4,8,1390,770,1960,0,98115,47.6777,-122.306,1290,5376,2014,6,2,2,820000.0,2755200110,315847.9
3,2.0,1290,5700,1.0,0,0,5,7,1290,0,1950,0,98116,47.5713,-122.397,1160,5700,2014,10,4,17,521450.0,6385000025,422467.1
3,2.0,2140,7200,1.0,0,0,4,8,1480,660,1966,0,98056,47.5084,-122.185,2070,7220,2014,6,2,19,346150.0,5358300100,527388.2
2,1.0,980,3800,1.0,0,0,3,7,980,0,1926,0,98103,47.6903,-122.34,1520,5010,2015,4,2,22,390000.0,4459800100,249437.0
5,2.25,2450,9432,2.0,0,0,3,8,2450,0,1973,0,98058,47.4519,-122.13,2310,9100,2014,9,3,24,359950.0,2473371780,712278.3
3,2.0,1360,5120,1.5,0,0,4,6,910,450,1924,0,98116,47.5587,-122.393,1440,5120,2014,6,2,3,430000.0,9393700110,558762.2
2,1.0,1450,4500,1.5,0,0,4,7,1450,0,1921,0,98107,47.6739,-122.396,1470,5000,2014,10,4,7,526000.0,7550800945,228791.69
3,3.5,1450,1091,2.0,0,0,3,8,1200,250,2007,0,98119,47.6475,-122.359,1490,3017,2015,4,2,18,550000.0,1972205338,509671.62
